"seller_id","total_orders","total_revenue","avg_review_score"
"4b0fdb526525f9890eb145bf1534640e",18,2419.00,3.95
"888faa8bfb0b159c37de6d898b961c31",19,2418.30,3.87
"d06d019f72a04e5497a0b64190af170c",17,2415.93,4.53
"d3f39f05462b79a4562d35893a28f159",34,2411.30,3.37
"0bb738e4d789e63e2267697c42d35a2d",30,2388.30,4.58
"acadd4d36859671cb635527c6c977533",12,2381.00,4.25
"cfe94489ddd337d1e29e12f2a7205d10",20,2376.00,4.13
"8a87611c08849ffeeccab52aa798b6c7",13,2369.80,2.64
"9a84ba99f5367fdbd4598363496f1ea2",16,2364.88,3.71
"f615fe7efbef0f4f08fd3086bc7a3e60",23,2359.27,4.38
"4978a02ea9c8be7a9b5480680f40334e",18,2356.61,3.58
"daeb5653dd96c1b11860f72209795012",40,2350.70,4.07
"3504c0cb71d7fa48d967e0e4c94d59d9",53,2349.94,4.42
"5a93f3ab0ef4c84ed5e1b5dbf23978bc",39,2338.25,4.73
"8bdd8e3fd58bafa48af76b2c5fd71974",11,2324.82,4.55
"1d4587203296c8f4ad134dc286fa6db0",42,2323.30,4.30
"df91910b6a03bb2e3358fa6a35e32f6f",14,2312.10,4.36
"fd386aa7bed2af3c7035c65506c9b4a3",69,2304.15,4.36
"0725b8c0f3f906e58f70cbe76b7c748c",17,2292.51,3.58
"6338ea67c41078a46ad99cc009654956",37,2286.09,4.61
"7238a95bb63ef7e498389fb863b834a1",15,2265.70,4.73
"e8f6dc8e6a1dcde89d20e3995c8d90b3",36,2256.34,3.35
"655220df33262c7e0c4949a147366f94",13,2245.00,4.20
"1b1ae47a313a825a7ccceb8e2e30fa9d",11,2243.90,3.90
"5abb8ea023c77787f2c15da891c8d384",13,2241.00,3.92
"cac876b37d3abcd6bd76caca30277996",27,2229.77,4.56
"b83cedfb587e7911540e3f576d6917ce",24,2224.95,4.24
"b74d1c09cb380e1d03a6f859c6f4224b",31,2221.60,4.21
"fb89df7f89fd1b8f03fa2acca1ba7364",22,2220.00,3.84
"77a515caa36327151d1cc6c32a9f00e1",26,2217.39,4.42
"f214d28e8d8e3ef068748498ccc2f813",54,2212.41,4.02
"4992e76a42cb3aad7a7047e0d3d7e729",57,2211.10,3.84
"e5475dcab1e07b63d7f6e902d8f5eda8",19,2192.00,4.11
"91f0eec23d4a61d7d7caeefa3f0ad1ca",11,2190.80,3.55
"14a08204d03bb6b6bde8029f801ae0eb",28,2185.40,3.82
"373ee4a3a775a733770ca3f790b8b9ac",13,2183.07,4.00
"8ca1551acf9832a4cf467bbbac15851f",11,2176.40,3.67
"53d00c40e32aeb924a84ce72b1af869d",17,2165.85,4.35
"2be17df1c49978426251562096c3cc09",16,2165.00,4.19
"0ffa40d54288e4f3499b8780dd0f144f",33,2162.80,4.40
"7fc87cc3e89b3d1d5cabdca32f8485aa",14,2153.90,3.57
"72bc2cce903c872fe376a8faaa81d237",17,2149.20,4.44
"b56906f7fd1696e043f1bcce164c487b",40,2148.49,3.95
"0ed6ce5d87fd9c69eaacaeb778d67235",43,2141.42,4.40
"723cd880edaacdb998898b67c8f9da30",11,2136.53,4.17
"f5f2ab9bdb6b30c14c61be68c5ed37da",18,2134.68,4.28
"87d30a6a0cbf89356e49324971ab1d24",17,2134.13,4.35
"9bcdfa7b615b3abb9461d9e3ad9886ae",14,2126.07,4.60
"13074f016982ff2bd6c58ced8682f000",14,2116.00,3.93
"f7720c4fa8e3aba4546301ab80ea1f1b",60,2115.35,4.19
"8f78f0903005064036736c7173a5c2ed",13,2113.70,3.48
"cf2384dd2f1dddea3f838efed0945e65",16,2101.50,3.94
"ffdd9f82b9a447f6f8d4b91554cc7dd3",18,2101.20,4.25
"e9511df20ccd82658a30c37b7fb343af",22,2096.60,4.47
"7f7b8245c336066a1f9933c359f11d77",38,2094.36,4.56
"165b1235e9e9942cb5fae67103576fb0",11,2085.15,4.31
"e6a69c4a27dfdd98ffe5aa757ad744bc",24,2076.20,3.62
"dc8798cbf453b7e0f98745e396cc5616",41,2076.20,3.13
"6aa3928696eab49a19a466e665a649fd",18,2075.00,4.55
"082e0bf4cb865a6533b1e8e498cc0255",11,2073.30,3.30
"6b536a23086fba0d58c08d68814397f6",19,2068.80,3.91
"e38db885400cd35c71dfd162f2c1dbcf",30,2066.80,4.50
"412a4720f3e9431b4afa1476a1acddbe",21,2058.10,4.27
"bc2ac6b95e1accce9858528ee566c17e",18,2045.00,4.64
"c6381d2d013342748761e906d45aff76",15,2042.98,3.00
"f41ce2e25237f9092cd8e6e7516c7a2f",27,2030.90,4.32
"78c99c6dff4eeae5be99bf635ed21e3f",31,2030.88,4.33
"bf84056e679dbe9c69929847a40e338f",36,2024.04,3.73
"4c8b8048e33af2bf94f2eb547746a916",23,2020.73,3.11
"3a1a1fec38dd360f15fc912e821e169d",15,2007.38,3.87
"2f09f7d37a97956d11cc1a7cadd5262b",11,2005.00,3.08
"116ccb1a1604bc88e4d234a8c23f33de",61,2004.89,4.60
"d6ab728cf30867cf3f1a2e216ae2f9b7",12,2002.00,4.43
"17908cf9b444ee34047cadd5c0f4a516",11,1993.99,4.55
"bf100ecb7997df312b285358fb32f92c",20,1991.90,4.37
"272f092de69afedd4d2969440b37f18f",26,1985.23,3.92
"c013e57c075a06e5b5c48ee03c525719",42,1971.55,4.16
"1690cada046eb7e92c12f98b1f8a8167",11,1959.00,4.55
"93b9a99027bd8bd6af682aff18dd19bf",20,1953.00,4.10
"6df688df543f90e9b38f4319e75a9d88",40,1949.96,4.52
"4e5725ba188db8252977a4f0227bd462",22,1930.59,3.44
"1b8b75e227c9a9c100d0c210fb6176ce",19,1914.83,3.37
"9dda5bbacd45e18d6485fee649205d09",19,1912.60,4.23
"f5f1f2c5f923f36ad79ea1d07185ddc9",12,1912.15,3.08
"e2c92f9c1c7746d899d18f2e158bbff7",14,1894.70,4.07
"65b081a070633e057c462abdd6fb9dd8",19,1885.09,4.35
"5debea795b07621e1f90532e18f96145",25,1883.78,4.27
"7ade73f1b9b4e965f9009a4c3a7e2c15",27,1880.30,4.78
"e24d3429d294b2eb200b064ebb035879",19,1878.58,4.14
"5b33b527da3c5b969cc99dc435cad09a",16,1872.79,4.12
"392e0502231ae2f8b29994ef6398cd77",20,1871.70,4.16
"95ec4458365c4d11f452ccf538377619",27,1866.76,4.27
"0417b067eeab773d2f7061a726dc477f",13,1859.18,3.92
"c8467937e403e76a8ee9f0ab13f6f5ef",30,1853.79,4.13
"d97df38225e5abadaff1e72cb72b823c",29,1846.00,3.93
"a36b125ac6d5fdbc7f50de85c9157bdc",24,1843.64,4.04
"ffeee66ac5d5a62fe688b9d26f83f534",14,1839.86,4.21
"6a38087bc8ad4f89ff453561005f6dea",15,1833.43,4.41
"c679fb69a36e1d8349e8c50a217b4d58",14,1825.68,3.56
"5075aaa8404020ae6aa8bf4792099b41",13,1822.80,3.88
"729b2d09b2a0bdab221076327f13d050",49,1822.11,4.52
"55bb6fe5bebe5012e2d7d9928e1128ff",15,1816.55,3.56
"a5a1bfcf728ab0e19182959cf0771ee4",21,1812.96,4.29
"5b85809efd0d0e4dea1a9544e1280ed9",12,1804.60,4.36
"411f3b52d857390502ee4e4d5ceabc2d",21,1804.01,4.26
"c3e1abd72a42fe690fcd89cf5720fe29",13,1798.61,4.46
"dfc475d54e1b6dbeeb7d7d9bdaa63827",19,1793.76,4.38
"5b581417df4480f632484ba681e53944",12,1790.60,3.31
"81783131d2a97c8d44d406a4be81b5d9",13,1782.54,3.43
"07bf9669d84d1f11be443a9dd938f698",18,1776.00,3.25
"3481aa57cd91f9f9d3fa1fa12d9a3bf7",25,1773.03,3.88
"ca4b77513ac2040591b0d8fae6958380",14,1772.45,4.47
"3ca08eeb8d5595949fed424bd3677742",14,1768.87,4.43
"c8417879a15366a17c30af34c798c332",26,1767.90,4.03
"f63d8f293af3a6454377546bd9dd19ff",17,1751.82,3.82
"198c7ea11960a9844b544d9bcdca860c",25,1733.75,3.88
"6ddc28b61be28373b4503a1f61cf98a9",11,1732.90,4.18
"c5f7feb04a6a1fb3596322bfc3cf1917",11,1720.60,4.27
"d3674f271c91f824f82d24d92011f669",20,1718.30,4.10
"0ac4201fda2c68ebc0e47cb9423cf3c9",13,1716.87,4.33
"8a2d12a90e92f012ce5226fc6592b653",18,1713.65,4.61
"7139dc5186aa238b006e066d8fbab2e4",22,1712.00,4.09
"1dfe5347016252a7884b694d4f10f5c4",21,1693.50,3.19
"3935fe5fe0f82787a9dcb8deb62be09d",16,1681.69,3.94
"e64d65bc8dbec2accda90c58de5d1246",12,1678.80,3.08
"f1ed6bd0a9b11b581f16c851c6a5a527",17,1677.24,4.42
"1dc2de47ee26a0a5b12dc14fd6dc0dea",25,1670.30,4.52
"77fccaae319668a8ab6cd0fd16aec48c",11,1667.00,4.33
"7586919161935337bf6b6d7ff5779648",11,1664.71,3.17
"5f67c6082caacb26e431a7b17940cece",13,1662.60,3.57
"25cf099de44674fde97473224f9d59ab",50,1654.36,4.33
"df0f42bc4c2142eacf0eaf2cffd0cfbb",14,1654.00,4.06
"b2a6d334e2833acea353624840e25a0e",25,1650.98,4.50
"26e2c91ef821e1ff8985f408788fe35b",12,1649.40,3.00
"ffc470761de7d0232558ba5e786e57b7",28,1649.01,4.30
"0887a9f087bcd5d9f6642b52f897fc6c",12,1642.00,4.42
"02dcd3e8e25bee036e32512bcf175493",14,1641.90,3.32
"7a2d2949aea47fab95fd98d6c9f618b1",11,1638.99,4.25
"2a6fbeaa7ab9e5d59a35841a8da71ce4",30,1632.79,3.93
"9b00ed88b7fdb95d6ff76e27c1b52d16",47,1627.88,4.51
"3092c0b297aacfb4bb6e056ebe13b9b8",19,1623.90,3.57
"15cd6eefe58588619aaed41dfa6621b1",16,1622.74,4.33
"013900e863eace745d3ec7614cab5b1a",23,1619.70,4.73
"02c988090b766852e088c69d7fb3b551",13,1618.65,4.69
"3785b653b1b82de85ab47dd139938091",21,1611.90,4.76
"d354c38a7182125a748cb10474fe963b",18,1610.33,4.32
"8daab2245ebdc277c51098d01c5ad8ef",16,1604.59,4.63
"39d54ff918774174706fb065d7f9dc07",23,1593.59,3.80
"845e8036c3f7bf62099352f5ed910240",21,1584.60,3.83
"f3c38ab652836d21de61fb8314b69182",15,1581.00,4.27
"1660ad786c27fd935378b6192a90b417",12,1570.00,4.62
"c4fb51fb1c5b7c07bc5e67be6e7e8f6e",15,1567.90,3.50
"817f85dbb65aa3e70831d90fe75cdf89",11,1552.27,4.55
"0eaa7e33d73809f1f925f7d07c506cbd",15,1552.00,4.71
"fe701d88b67eaca109dffd464d1be9f9",11,1548.90,4.00
"06bb3a2fe5e7b7a845b13e8fb91bd944",17,1536.19,4.61
"3586b8580d9c917874e053a1bb37b5ff",36,1524.70,4.44
"01bcc9d254a0143f0ce9791b960b2a47",11,1521.21,4.40
"094ced053e257ae8cae57205592d6712",19,1519.20,4.05
"2a61c271b1ac763450d846849783e922",18,1516.76,3.65
"a23266650e7c84bb93fbbba502137478",11,1512.40,3.25
"88cf19ec1fc2c58f161aee259d57142c",14,1507.96,4.47
"b33aaadd1a8891d2dfef0c4c3bdf0371",16,1504.00,3.76
"431050a06a317f2b38168dec3dcd2b46",12,1487.80,4.25
"659e8466eb3ff1b0e8740d74fb7bbedd",11,1486.80,4.50
"b6e1504972665f739dec4facb9943775",14,1484.48,4.36
"52f0fe436a347ddad7ed5f9aa4e27eaa",21,1484.37,3.30
"f918546be4bec7104d117789ba758b2b",20,1483.00,3.83
"e256a62e0ac58c0edfba09966142d561",12,1474.11,4.50
"e7f3bf1ecd8526eb7f3b18059e6716e5",18,1471.54,4.37
"d1ef48b38baca7e831711c4a0aeb398f",29,1469.12,4.43
"7ecd59e5e20407131822c1a68ac59c1f",24,1466.71,4.48
"4ba52dfeba874da5b9ee7b17c7494f04",11,1463.00,4.36
"97512d3fc193b2d1dfcdba0f9d1f0f8a",12,1458.87,4.31
"66fd84ee7528c0c0de85d0f44a73d5ab",11,1438.11,2.90
"5b0cc932433fa5184b5b94bfe6bcc256",12,1437.80,3.47
"3771c85bac139d2344864ede5d9341e3",26,1433.30,3.57
"ffff564a4f9085cd26170f4732393726",20,1426.30,2.10
"d9a84e1403de8da0c3aa531d6d108ba6",54,1425.20,4.56
"adcf50477d6a1f5d91bb9d54c4903cb5",19,1425.14,3.13
"af3ef48d0e13835e529c29ac573c63e5",21,1405.63,3.76
"921323538c9f1c4e816f2720eac02bea",15,1401.84,4.00
"8ff1a9df749e454105c55cda13e79143",13,1400.60,3.73
"d4ffeb15b67e81ff9af2b4252d99fb7e",11,1400.40,4.30
"d4e12e7884759a14fa0f5f896c791cae",29,1400.00,4.63
"2e1a7d075abe038c1b2743005fe42ff1",19,1396.70,3.70
"d2e753bb80b7d4faa77483ed00edc8ca",14,1389.70,3.63
"8e2b3afb420011ef0c88c9d5f11ea526",11,1384.50,4.27
"d101c6da914ae3d53f7bee42283f2fe2",13,1384.10,4.00
"863d2ebcd347ce4922de7a0f9a5581d6",18,1382.36,3.95
"81336a0f57a33776419727a300249e90",16,1374.85,3.68
"985c92cc412091f8529c12d7f23d3fef",12,1368.50,4.75
"36890be00bbfc1cdb9a4a38a6af05a69",13,1361.30,4.23
"5a425cc503b39b262a847fd6212bf53b",15,1360.59,4.21
"42ef3192a9ff87a22d1867b74b3ee205",23,1354.09,4.65
"9f50216bfd01913736a55a11b55ea842",17,1354.00,4.47
"04e38a233f726ef161074ab1c9b0399a",23,1352.20,3.79
"7e26c750b4cb9f6766f58265ff9ebe95",23,1344.30,4.41
"20b54c376b794ed028df09a3cd88e8dc",11,1342.95,3.00
"542917da124346b47ea1ac79a93ce454",20,1341.90,4.19
"e63e8bfa530fb16910dd6956e592bb81",42,1341.60,4.27
"ecccfa2bb93b34a3bf033cc5d1dcdc69",15,1338.64,2.33
"7357b52d27cbaa90f81a96cbc1279396",12,1328.02,4.33
"058cb5aeb36d7c0fcae20fc85d5e0a59",12,1328.00,3.38
"718539d38d07dd351c76db862760e2e2",37,1318.90,4.33
"3f8034bfc6b8b4135534975d49f04c63",12,1313.90,3.06
"c794dab4928dd97beb41d05514441e86",16,1312.40,4.38
"f4a04f7be452aa3bb31760bf00055dd0",18,1312.10,4.67
"f08c008c8a8d31417763738a1788a2a8",22,1291.72,3.09
"b9ca8e8baa5d4aa038394a700f63e69f",14,1289.77,4.21
"25e47381a6c510ddeb36084e33b89f0c",16,1289.60,4.06
"141440cad9341e553f8401c574a2aa38",11,1288.20,4.17
"bc07d855eac23aab5ac8a120f21d16b2",12,1283.11,4.15
"2709af9587499e95e803a6498a5a56e9",26,1279.56,2.57
"1dcfa3835714681d4ba4a93bc1e0fd41",13,1278.50,3.86
"128f9bfbe4c7d5185033914b1de3d39a",14,1277.29,4.75
"52f9db5cfb423382a2fa5c9e39303202",22,1269.77,4.17
"2646baaf662d4d92ac48f047e35db92d",15,1263.05,4.56
"da7039f29f90ce5b4846ffc0fcc93beb",17,1259.10,4.56
"002100f778ceb8431b7a1020ff7ab48f",51,1254.40,3.98
"b5abf4f36adc043117b4fca82c22984c",11,1247.80,2.42
"30a81d8cf85fb2ada1b1b094c9583a95",17,1245.42,4.85
"671585f5a2af58b6e276bc01003c0d2b",27,1244.00,4.70
"0afccdb8a34ee5c79f7c06faf2b4d56e",25,1225.50,4.04
"2d518637f53161b973e01f56ea4bb88e",13,1219.89,4.92
"7a425d299613df3e613bcf9d2eaf5c49",18,1218.80,4.11
"093805f8f2aeb63881444571e1f48f30",22,1215.79,3.81
"57c764b4a836300be881e2ff86e449f9",29,1211.00,4.17
"788e857f317e53de488d393e65a80f45",11,1210.00,4.91
"6426d21aca402a131fc0a5d0960a3c90",23,1209.64,4.17
"01fd077212124329bac32490e8ef80d9",31,1208.00,4.31
"d8c7ba53e7e38711eaef8c2849d6d2e1",22,1190.87,4.50
"e504a4e2efaa45cbff7e268a2c58c956",11,1188.80,3.67
"c273175f7c6c80fb02f051e2fc6d0d72",14,1188.23,3.79
"7ff588a03c2aeae4fbd23f9ae64b760d",14,1182.20,4.69
"ec4608a1f76453166bb312b2968aeaf4",18,1181.75,2.69
"b1aaae6b66ad3c40f54b389d7ea4bee0",15,1176.50,4.47
"8629c241b3622ac12cd4118afdc8d394",13,1167.66,4.08
"a425f92c199eb576938df686728acd20",17,1165.80,4.37
"5f3ae9136c875522250f8184f253413a",43,1158.00,4.58
"d1c7fa84e48cfa21a0e595167c1c500e",12,1156.03,4.33
"d1b9d4be4b6f9ebd85f8acd6745ba612",11,1154.35,4.18
"c35672b10ad50968f567ea3f4b91e877",18,1150.57,4.45
"d4910f1cdcfdabd48d6b316e395d4a23",11,1146.88,4.92
"5b07547f10dd980738a1a27f685af669",13,1134.60,4.50
"75fbb52eda0cbc24f479d3b2fbfa8d3e",40,1130.99,4.40
"138dbe45fc62f1e244378131a6801526",49,1125.56,3.98
"cda598c48d7c614bc1cad7d8ff6f0010",17,1118.60,3.94
"4736e9d642ef4257cd7622516931eb51",16,1108.86,4.19
"abc015ebac1d283a323ca9db35ede4b9",12,1106.80,4.38
"596849622429351f47b32e6cae1055ff",14,1104.70,4.00
"b55638ad525e906c698fa2ce742c1742",11,1094.80,4.17
"76ea5315acb3f5f7ade3cd261faf922a",15,1087.06,4.27
"e48cc16ab70bfa09e1401740dce0b3d7",14,1084.83,3.24
"a066df7361163e7ddc5d7452dd17448b",15,1078.30,4.47
"49067458c68f7701fd334ce326accbe0",17,1077.10,3.37
"334cab711dee080b079fa5779b584783",11,1069.70,4.96
"1464afc72f696af775557a821c2e253f",29,1059.36,4.17
"9d7a1d34a5052409006425275ba1c2b4",13,1054.82,3.75
"4324dd16853115efb0fd9d0d131ba6f4",12,1052.25,4.28
"bb135baca94c82fcb731335ad5b04a03",18,1049.80,2.66
"1cbd32d00d01bb8087a5eb088612fd9c",11,1045.47,4.25
"89f69225956f951295ca4c7fb1266553",11,1041.30,4.33
"7c5b05cbdb5542049f38d90d7815b97d",22,1038.96,4.42
"26785a546900236d66f2e4197c211158",15,1019.20,4.67
"5011f0d93373a4c5753adf58ca77af8d",12,1009.42,3.55
"5b664594895aefb418afaee6d40a9a23",16,1008.80,3.64
"00720abe85ba0859807595bbf045a33b",13,1007.50,3.65
"bc47d5d1490df2b36add65d733eafaba",24,1004.80,3.28
"980640c45d7a4635885491d077167e4d",14,1004.29,4.64
"b5e3e38609125694d2ea2417522a60b7",16,995.04,4.35
"8fdca8e349553f99bc738833a62c8802",22,989.34,4.36
"e84ad2127668df3aafc6b73531a0beb8",19,987.00,4.39
"325f3178fb58e2a9778334621eecdbf9",36,981.70,4.46
"83645b1645cdee8953ee54c29ceed564",14,978.90,4.43
"ef2fbc2b607d8492bcffe657a4645434",20,970.80,3.91
"f0e103c63864d5405b958d984b6e94c9",11,951.70,4.73
"4ebdc7e6cd6102a022dadc49156d4ea8",29,951.60,3.79
"08d2d642cf72b622b14dde1d2f5eb2f5",17,944.00,4.43
"4e06067cc08b3f41d837768d392c3ee3",31,941.72,4.17
"db46ca7bce82b11f7e247539271fc390",16,933.97,4.56
"343e716476e3748b069f980efbaa294e",17,922.60,4.00
"670a9dda115b5a88b18cfadee8de2332",11,918.90,4.45
"1caf283236cd69af44cbc09a0a1e7d32",33,917.60,4.54
"70849ca4f400aaabb62cb7462a6f1428",12,909.58,4.42
"4a1f694197d05fe70026b016a7316b41",14,907.77,4.39
"e1dc0754bada9ee4cfe9713f22f61292",12,885.00,3.83
"68f86ba270525243e68ae74044f992b9",11,876.50,4.25
"bf00385a5f7fc1ef39a13c2e9ee50a5f",29,870.30,4.31
"557f22c76691849db52d2abccf0015d0",13,865.86,3.15
"41da412d33e8da4f22baf55cb1bde82c",15,862.90,4.71
"a2deecd5398f5df4987110c80a1972a3",16,862.15,3.71
"20cb7c2fde3e5bf10f0bbe7394e1c6a9",32,861.90,3.84
"6a8a889bde935bafa76d7848782dfaf9",26,860.82,3.93
"c4fabeea6e569d42d02993bb1f4f1cbc",11,859.30,4.00
"3dbbce181edfaa4a597ec858c382d2ec",17,848.30,4.35
"113e3a788b935f48aad63e1c41dac1bd",39,847.35,4.40
"c37b2059d4f90d4feead554e5246565e",12,839.30,3.75
"82cb9f452fe8334df74b22d37824b431",14,838.20,4.72
"28f10b1c5e5abb9d4857745bede6147c",28,835.00,4.00
"8602a61d680a10a82cceeeda0d99ea3d",17,826.99,4.47
"51e4e89242cbb846c2deff3dc015650e",16,822.58,4.63
"10076e5788b8ee532724bcd460baf762",23,821.48,4.62
"63a79f5a7eb5cb48a7e5787b141c7993",11,815.10,4.55
"ba5daa4041e1f15cdf34b76e3e18a450",15,806.80,4.27
"caa9bc43a9fe8cf9c564ddd8a03cc4a6",13,803.87,4.69
"5a05a16bb50629ee31afab8a6d4c2674",14,794.30,4.00
"e3a386fc36e22064434e1fa256f6a9fa",16,793.90,4.24
"3d5d0dc7073a299e31fa718ce1bc00b6",23,790.70,4.17
"9d681c7e12db302cb261e721040dde65",13,785.60,4.93
"d4f117125b59ce73c3302f88ee40c458",17,783.29,4.82
"41c2bad7229b0c25e6becf179ebf63ff",20,782.00,4.96
"cb6c9f5888a7a090c75beaf615925792",11,779.89,3.82
"5a413ade68e8f8d93071a7f52a64cb9e",14,778.90,4.64
"d66c11a9572221d92fbb8c4897db5f9b",16,776.56,4.56
"d9442042130b7fe579d1295f9f4a248f",19,772.16,4.23
"562f8cfc51f265411f487d07e9c40e7f",13,766.92,4.54
"6f83d9e4da896daae20b9b6b2d3ff8d2",11,765.19,4.36
"39c763cca83e654764b7a4a650fb9b7c",11,761.00,3.82
"87d3c3aeb3ead335511b3ce315eb341e",15,749.35,3.50
"8d46553a36e68f95350a200c12f8f2e2",13,746.60,3.13
"c89cf7c468a48af70aada384e722f9e2",14,745.00,4.00
"6e864f5c4669eff3d98140a07cc50202",13,740.59,4.46
"4200ddf1967c5e41e48db62bc6d4b5ac",22,734.80,4.24
"808d4348b916efa08e766ebad39f61eb",21,731.10,4.43
"33cbbec1e7e1044aaf11d152172c776f",15,730.67,4.69
"014d9a685fd57276679edd00e07089e5",11,729.88,3.83
"da6a60cc8cc724fe51be021ff8be779c",12,728.79,4.77
"6d22a1fcebb6dd08c9cd90b92a93e8d0",12,723.70,4.31
"d9e7e7778b32987280a6f2cb9a39c57d",11,722.50,3.15
"e21a1e8be4715b0fcfd5385643bc49c4",21,703.60,3.67
"18e694e0e48ed6f7aa3f24aade5fd697",31,701.54,4.68
"0a85ebe4e328db81ac9109781205e2f7",12,667.90,4.58
"7bcd7c5f8631701474db233ccf1c094b",11,666.00,3.64
"1430239a858e7682bbc43b20758af153",18,660.79,3.96
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7",12,651.04,4.17
"236585a4ddb5fea9fa40233e2249ed91",11,649.53,4.09
"bd1d49a326abfa9b1036772e40445430",12,637.70,3.85
"be8e909810184b9b19e886129149d8e5",15,629.85,3.73
"3969863bb8af7f72580b3b1ffd3a17b3",12,623.15,4.00
"638cba8be1fb599bbb76fd6948351eb3",17,615.70,4.63
"6b15924333bd1a741595fe981ea04822",21,614.32,4.67
"b0b346d3a89f5eb4c2968af3f083cd43",11,614.00,3.08
"1d29dfba02015238dfbe2449a5eaa361",12,612.80,4.50
"2059c39f76271d4ca3f15b5ffaccc8b8",12,604.90,4.50
"768a86e36ad6aae3d03ee3c6433d61df",17,587.46,4.65
"0d33a55da925bbf1ff02af5f6059fc7f",22,575.30,4.52
"ed8cb7b190ceb6067227478e48cf8dde",15,573.50,3.18
"f52c2422904463fdd7741f99045fecb6",12,567.79,4.31
"2f74af7a0ee5636f12c2336f9fffed47",13,560.70,4.31
"48fb026ed7455a42f5d3e9390ed5088e",11,555.71,2.64
"b6dc74ed30f124f95227bed4e43a3bed",11,551.92,3.93
"ff4e2d38692ce827b1a4f4b8196e680d",11,518.90,4.27
"1d503743d2526f03f0c2c89540ee008c",12,516.04,4.24
"c84592044b180dec206770c38603814b",15,511.94,4.20
"4be6b962d83299498bae2190f95d6566",11,508.80,4.18
"e627629ba868740e287800f1a9be81c2",13,504.50,4.46
"e601b04acf48b4576e73ddca9481f0dc",15,491.94,3.88
"768de2a4fc06aacecb9a586ccc30746a",14,475.60,4.43
"2953ce3a88f5e3c3b696d77fc9e4c8eb",14,470.00,4.67
"eb5b6204dde3a6e03b5f1bb8479f055b",19,452.20,3.86
"4de6e4ba574aa9dfdc824bc44dc47fdd",14,451.10,4.07
"bbaff50f3b708fda865918715276cd87",12,449.70,4.81
"d4e4b5192cba4e0e66eb12a9d347239d",12,441.80,4.17
"26d6bbee02420494d471c9f6436929c0",12,434.51,4.69
"b080809eaacb49e5ca07290981472431",11,424.00,4.82
"7c1fea10b5b006671d608b1d7c446ec4",14,423.60,4.00
"9d5604a1f112324ad6b2aa552122e0fb",13,421.50,3.65
"7b7f91e98f8c6def45a1407923304402",11,417.47,3.50
"b64d51f0435e884e8de603b1655155ae",17,416.18,4.13
"89bc797e2e29667aa035d4368f9b7f92",17,407.30,3.75
"179d859f51292aac5c10806a356f7af9",18,404.47,4.32
"63ffcb71394dd8ea3872ed9ffda17c74",17,399.00,3.18
"0249d282d911d23cb8b869ab49c99f53",11,393.00,4.27
"ea00f977a203ff88adf7057cb7806998",19,389.72,4.11
"f5b44895715ddfe3087dc414f30268f3",19,378.80,4.00
"bd15ee794d5e640d9dd71b665b2ab15b",12,374.80,4.00
"08084d990eb3f53af056ccbc1730c8a7",12,372.50,4.45
"6d988d6174a2c27441597174f8905515",19,371.73,4.26
"916748bc99315c2d202898ae58b1617e",25,369.40,4.34
"ce616e1913288884e7742faac9d981db",15,365.10,4.67
"08d0949a9a17c027262db1f3c450c26c",12,354.70,3.54
"0747d5bb69f0586cc869d8af4c50f93e",14,346.60,3.47
"48efc9d94a9834137efd9ea76b065a38",33,345.60,5.00
"7c4618c82226628831613e95e9c22f44",13,333.93,4.08
"a8739afb32aaa45e01815ca76f76f54b",13,298.83,3.47
"5c853bb56f70f4d14218944bae111d7a",23,263.13,4.04
